2024-09-12 17:22:17,969 INFO    StreamThr :3088695 [internal.py:wandb_internal():85] W&B internal server running at pid: 3088695, started at: 2024-09-12 17:22:17.969498
2024-09-12 17:22:17,970 DEBUG   HandlerThread:3088695 [handler.py:handle_request():158] handle_request: status
2024-09-12 17:22:17,971 INFO    WriterThread:3088695 [datastore.py:open_for_write():87] open: /home/sankeerth/Gabriel/random/neural_calculator/wandb/run-20240912_172217-01i5pbmh/run-01i5pbmh.wandb
2024-09-12 17:22:17,971 DEBUG   SenderThread:3088695 [sender.py:send():391] send: header
2024-09-12 17:22:17,972 DEBUG   SenderThread:3088695 [sender.py:send():391] send: run
2024-09-12 17:22:18,121 INFO    SenderThread:3088695 [dir_watcher.py:__init__():211] watching files in: /home/sankeerth/Gabriel/random/neural_calculator/wandb/run-20240912_172217-01i5pbmh/files
2024-09-12 17:22:18,121 INFO    SenderThread:3088695 [sender.py:_start_run_threads():1200] run started: 01i5pbmh with start time 1726176137.969406
2024-09-12 17:22:18,128 DEBUG   HandlerThread:3088695 [handler.py:handle_request():158] handle_request: run_start
2024-09-12 17:22:18,150 DEBUG   HandlerThread:3088695 [system_info.py:__init__():26] System info init
2024-09-12 17:22:18,150 DEBUG   HandlerThread:3088695 [system_info.py:__init__():41] System info init done
2024-09-12 17:22:18,150 INFO    HandlerThread:3088695 [system_monitor.py:start():194] Starting system monitor
2024-09-12 17:22:18,150 INFO    SystemMonitor:3088695 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-12 17:22:18,150 INFO    HandlerThread:3088695 [system_monitor.py:probe():214] Collecting system info
2024-09-12 17:22:18,151 INFO    SystemMonitor:3088695 [interfaces.py:start():188] Started cpu monitoring
2024-09-12 17:22:18,151 INFO    SystemMonitor:3088695 [interfaces.py:start():188] Started disk monitoring
2024-09-12 17:22:18,151 INFO    SystemMonitor:3088695 [interfaces.py:start():188] Started gpu monitoring
2024-09-12 17:22:18,152 INFO    SystemMonitor:3088695 [interfaces.py:start():188] Started memory monitoring
2024-09-12 17:22:18,152 INFO    SystemMonitor:3088695 [interfaces.py:start():188] Started network monitoring
2024-09-12 17:22:18,172 DEBUG   HandlerThread:3088695 [system_info.py:probe():152] Probing system
2024-09-12 17:22:18,173 DEBUG   HandlerThread:3088695 [system_info.py:_probe_git():137] Probing git
2024-09-12 17:22:18,175 DEBUG   HandlerThread:3088695 [system_info.py:_probe_git():145] Probing git done
2024-09-12 17:22:18,175 DEBUG   HandlerThread:3088695 [system_info.py:probe():200] Probing system done
2024-09-12 17:22:18,175 DEBUG   HandlerThread:3088695 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-119-generic-x86_64-with-glibc2.35', 'python': '3.10.14', 'heartbeatAt': '2024-09-12T21:22:18.172370', 'startedAt': '2024-09-12T21:22:17.967754', 'docker': None, 'cuda': None, 'args': ('--model_size', '128'), 'state': 'running', 'program': '/home/sankeerth/Gabriel/random/neural_calculator/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'git@github-gabe:GabrielWu2004/Neural_calculator.git', 'commit': '4b4307717a657015b3ee34b1eacf285f9ba372df'}, 'email': 'gabrielwu2004@gmail.com', 'root': '/home/sankeerth/Gabriel/random/neural_calculator', 'host': 'embarc-gpu', 'username': 'sankeerth', 'executable': '/home/sankeerth/miniconda3/envs/3dgs/bin/python', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3536.6980416666665, 'min': 800.0, 'max': 4950.0}, 'cpu_freq_per_core': [{'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 4782.423, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5400.0}, {'current': 3400.0, 'min': 800.0, 'max': 5400.0}, {'current': 5298.33, 'min': 800.0, 'max': 5400.0}, {'current': 3400.0, 'min': 800.0, 'max': 5400.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}], 'disk': {'/': {'total': 3665.4150924682617, 'used': 2700.4325065612793}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 62.551273345947266}}
2024-09-12 17:22:18,175 INFO    HandlerThread:3088695 [system_monitor.py:probe():224] Finished collecting system info
2024-09-12 17:22:18,175 INFO    HandlerThread:3088695 [system_monitor.py:probe():227] Publishing system info
2024-09-12 17:22:18,175 DEBUG   HandlerThread:3088695 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-09-12 17:22:19,122 INFO    Thread-12 :3088695 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sankeerth/Gabriel/random/neural_calculator/wandb/run-20240912_172217-01i5pbmh/files/conda-environment.yaml
2024-09-12 17:22:20,242 DEBUG   HandlerThread:3088695 [system_info.py:_save_conda():224] Saving conda packages done
2024-09-12 17:22:20,242 INFO    HandlerThread:3088695 [system_monitor.py:probe():229] Finished publishing system info
2024-09-12 17:22:20,244 DEBUG   SenderThread:3088695 [sender.py:send():391] send: files
2024-09-12 17:22:20,244 INFO    SenderThread:3088695 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-09-12 17:22:20,266 DEBUG   HandlerThread:3088695 [handler.py:handle_request():158] handle_request: python_packages
2024-09-12 17:22:20,266 DEBUG   HandlerThread:3088695 [handler.py:handle_request():158] handle_request: stop_status
2024-09-12 17:22:20,267 DEBUG   SenderThread:3088695 [sender.py:send_request():418] send_request: python_packages
2024-09-12 17:22:20,267 DEBUG   SenderThread:3088695 [sender.py:send_request():418] send_request: stop_status
2024-09-12 17:22:20,267 DEBUG   HandlerThread:3088695 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-12 17:22:20,325 DEBUG   SenderThread:3088695 [sender.py:send():391] send: telemetry
2024-09-12 17:22:20,550 INFO    wandb-upload_0:3088695 [upload_job.py:push():130] Uploaded file /tmp/tmptw7r2xx1wandb/y3xakf9r-wandb-metadata.json
2024-09-12 17:22:20,804 DEBUG   SenderThread:3088695 [sender.py:send():391] send: exit
2024-09-12 17:22:20,804 INFO    SenderThread:3088695 [sender.py:send_exit():598] handling exit code: 1
2024-09-12 17:22:20,804 INFO    SenderThread:3088695 [sender.py:send_exit():600] handling runtime: 2
2024-09-12 17:22:20,804 INFO    SenderThread:3088695 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-09-12 17:22:20,805 INFO    SenderThread:3088695 [sender.py:send_exit():606] send defer
2024-09-12 17:22:20,805 DEBUG   HandlerThread:3088695 [handler.py:handle_request():158] handle_request: defer
2024-09-12 17:22:20,805 INFO    HandlerThread:3088695 [handler.py:handle_request_defer():184] handle defer: 0
2024-09-12 17:22:20,805 DEBUG   SenderThread:3088695 [sender.py:send_request():418] send_request: defer
2024-09-12 17:22:20,805 INFO    SenderThread:3088695 [sender.py:send_request_defer():622] handle sender defer: 0
2024-09-12 17:22:20,805 INFO    SenderThread:3088695 [sender.py:transition_state():626] send defer: 1
2024-09-12 17:22:20,805 DEBUG   HandlerThread:3088695 [handler.py:handle_request():158] handle_request: defer
2024-09-12 17:22:20,805 INFO    HandlerThread:3088695 [handler.py:handle_request_defer():184] handle defer: 1
2024-09-12 17:22:20,805 DEBUG   SenderThread:3088695 [sender.py:send_request():418] send_request: defer
2024-09-12 17:22:20,805 INFO    SenderThread:3088695 [sender.py:send_request_defer():622] handle sender defer: 1
2024-09-12 17:22:20,805 INFO    SenderThread:3088695 [sender.py:transition_state():626] send defer: 2
2024-09-12 17:22:20,805 DEBUG   HandlerThread:3088695 [handler.py:handle_request():158] handle_request: defer
2024-09-12 17:22:20,805 INFO    HandlerThread:3088695 [handler.py:handle_request_defer():184] handle defer: 2
2024-09-12 17:22:20,805 INFO    HandlerThread:3088695 [system_monitor.py:finish():203] Stopping system monitor
2024-09-12 17:22:20,805 DEBUG   SystemMonitor:3088695 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-12 17:22:20,805 INFO    HandlerThread:3088695 [interfaces.py:finish():200] Joined cpu monitor
2024-09-12 17:22:20,805 DEBUG   SystemMonitor:3088695 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-09-12 17:22:20,805 INFO    HandlerThread:3088695 [interfaces.py:finish():200] Joined disk monitor
2024-09-12 17:22:20,805 DEBUG   SystemMonitor:3088695 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-09-12 17:22:20,858 INFO    HandlerThread:3088695 [interfaces.py:finish():200] Joined gpu monitor
2024-09-12 17:22:20,858 INFO    HandlerThread:3088695 [interfaces.py:finish():200] Joined memory monitor
2024-09-12 17:22:20,858 INFO    HandlerThread:3088695 [interfaces.py:finish():200] Joined network monitor
2024-09-12 17:22:20,858 DEBUG   SenderThread:3088695 [sender.py:send_request():418] send_request: defer
2024-09-12 17:22:20,858 INFO    SenderThread:3088695 [sender.py:send_request_defer():622] handle sender defer: 2
2024-09-12 17:22:20,858 INFO    SenderThread:3088695 [sender.py:transition_state():626] send defer: 3
2024-09-12 17:22:20,858 DEBUG   SenderThread:3088695 [sender.py:send():391] send: stats
2024-09-12 17:22:20,858 DEBUG   HandlerThread:3088695 [handler.py:handle_request():158] handle_request: defer
2024-09-12 17:22:20,858 INFO    HandlerThread:3088695 [handler.py:handle_request_defer():184] handle defer: 3
2024-09-12 17:22:20,859 DEBUG   SenderThread:3088695 [sender.py:send_request():418] send_request: defer
2024-09-12 17:22:20,859 INFO    SenderThread:3088695 [sender.py:send_request_defer():622] handle sender defer: 3
2024-09-12 17:22:20,859 INFO    SenderThread:3088695 [sender.py:transition_state():626] send defer: 4
2024-09-12 17:22:20,859 DEBUG   HandlerThread:3088695 [handler.py:handle_request():158] handle_request: defer
2024-09-12 17:22:20,859 INFO    HandlerThread:3088695 [handler.py:handle_request_defer():184] handle defer: 4
2024-09-12 17:22:20,859 DEBUG   SenderThread:3088695 [sender.py:send_request():418] send_request: defer
2024-09-12 17:22:20,859 INFO    SenderThread:3088695 [sender.py:send_request_defer():622] handle sender defer: 4
2024-09-12 17:22:20,859 INFO    SenderThread:3088695 [sender.py:transition_state():626] send defer: 5
2024-09-12 17:22:20,859 DEBUG   HandlerThread:3088695 [handler.py:handle_request():158] handle_request: defer
2024-09-12 17:22:20,859 INFO    HandlerThread:3088695 [handler.py:handle_request_defer():184] handle defer: 5
2024-09-12 17:22:20,859 DEBUG   SenderThread:3088695 [sender.py:send():391] send: summary
