2024-09-13 12:00:58,242 INFO    StreamThr :3429710 [internal.py:wandb_internal():85] W&B internal server running at pid: 3429710, started at: 2024-09-13 12:00:58.242654
2024-09-13 12:00:58,243 DEBUG   HandlerThread:3429710 [handler.py:handle_request():158] handle_request: status
2024-09-13 12:00:58,244 INFO    WriterThread:3429710 [datastore.py:open_for_write():87] open: /home/sankeerth/Gabriel/random/neural_calculator/wandb/run-20240913_120058-3kiy96y0/run-3kiy96y0.wandb
2024-09-13 12:00:58,244 DEBUG   SenderThread:3429710 [sender.py:send():391] send: header
2024-09-13 12:00:58,245 DEBUG   SenderThread:3429710 [sender.py:send():391] send: run
2024-09-13 12:00:59,352 INFO    SenderThread:3429710 [dir_watcher.py:__init__():211] watching files in: /home/sankeerth/Gabriel/random/neural_calculator/wandb/run-20240913_120058-3kiy96y0/files
2024-09-13 12:00:59,352 INFO    SenderThread:3429710 [sender.py:_start_run_threads():1200] run started: 3kiy96y0 with start time 1726243258.242553
2024-09-13 12:00:59,357 DEBUG   HandlerThread:3429710 [handler.py:handle_request():158] handle_request: run_start
2024-09-13 12:00:59,382 DEBUG   HandlerThread:3429710 [system_info.py:__init__():26] System info init
2024-09-13 12:00:59,382 DEBUG   HandlerThread:3429710 [system_info.py:__init__():41] System info init done
2024-09-13 12:00:59,382 INFO    HandlerThread:3429710 [system_monitor.py:start():194] Starting system monitor
2024-09-13 12:00:59,382 INFO    SystemMonitor:3429710 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-13 12:00:59,382 INFO    HandlerThread:3429710 [system_monitor.py:probe():214] Collecting system info
2024-09-13 12:00:59,382 INFO    SystemMonitor:3429710 [interfaces.py:start():188] Started cpu monitoring
2024-09-13 12:00:59,383 INFO    SystemMonitor:3429710 [interfaces.py:start():188] Started disk monitoring
2024-09-13 12:00:59,383 INFO    SystemMonitor:3429710 [interfaces.py:start():188] Started gpu monitoring
2024-09-13 12:00:59,383 INFO    SystemMonitor:3429710 [interfaces.py:start():188] Started memory monitoring
2024-09-13 12:00:59,384 INFO    SystemMonitor:3429710 [interfaces.py:start():188] Started network monitoring
2024-09-13 12:00:59,404 DEBUG   HandlerThread:3429710 [system_info.py:probe():152] Probing system
2024-09-13 12:00:59,405 DEBUG   HandlerThread:3429710 [system_info.py:_probe_git():137] Probing git
2024-09-13 12:00:59,407 DEBUG   HandlerThread:3429710 [system_info.py:_probe_git():145] Probing git done
2024-09-13 12:00:59,407 DEBUG   HandlerThread:3429710 [system_info.py:probe():200] Probing system done
