2024-09-13 09:36:27,383 INFO    StreamThr :3385188 [internal.py:wandb_internal():86] W&B internal server running at pid: 3385188, started at: 2024-09-13 09:36:27.383047
2024-09-13 09:36:27,384 DEBUG   HandlerThread:3385188 [handler.py:handle_request():146] handle_request: status
2024-09-13 09:36:27,384 INFO    WriterThread:3385188 [datastore.py:open_for_write():87] open: /home/sankeerth/Gabriel/random/neural_calculator/wandb/run-20240913_093627-vfzgmqqa/run-vfzgmqqa.wandb
2024-09-13 09:36:27,384 DEBUG   SenderThread:3385188 [sender.py:send():379] send: header
2024-09-13 09:36:27,385 DEBUG   SenderThread:3385188 [sender.py:send():379] send: run
2024-09-13 09:36:27,578 INFO    SenderThread:3385188 [dir_watcher.py:__init__():211] watching files in: /home/sankeerth/Gabriel/random/neural_calculator/wandb/run-20240913_093627-vfzgmqqa/files
2024-09-13 09:36:27,578 INFO    SenderThread:3385188 [sender.py:_start_run_threads():1124] run started: vfzgmqqa with start time 1726234587.382895
2024-09-13 09:36:27,581 DEBUG   HandlerThread:3385188 [handler.py:handle_request():146] handle_request: check_version
2024-09-13 09:36:27,582 DEBUG   SenderThread:3385188 [sender.py:send_request():406] send_request: check_version
2024-09-13 09:36:27,646 DEBUG   HandlerThread:3385188 [handler.py:handle_request():146] handle_request: run_start
2024-09-13 09:36:27,670 DEBUG   HandlerThread:3385188 [system_info.py:__init__():26] System info init
2024-09-13 09:36:27,670 DEBUG   HandlerThread:3385188 [system_info.py:__init__():41] System info init done
2024-09-13 09:36:27,670 INFO    HandlerThread:3385188 [system_monitor.py:start():194] Starting system monitor
2024-09-13 09:36:27,670 INFO    SystemMonitor:3385188 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-13 09:36:27,670 INFO    HandlerThread:3385188 [system_monitor.py:probe():214] Collecting system info
2024-09-13 09:36:27,671 INFO    SystemMonitor:3385188 [interfaces.py:start():190] Started cpu monitoring
2024-09-13 09:36:27,671 INFO    SystemMonitor:3385188 [interfaces.py:start():190] Started disk monitoring
2024-09-13 09:36:27,671 INFO    SystemMonitor:3385188 [interfaces.py:start():190] Started gpu monitoring
2024-09-13 09:36:27,672 INFO    SystemMonitor:3385188 [interfaces.py:start():190] Started memory monitoring
2024-09-13 09:36:27,672 INFO    SystemMonitor:3385188 [interfaces.py:start():190] Started network monitoring
2024-09-13 09:36:27,685 DEBUG   HandlerThread:3385188 [system_info.py:probe():150] Probing system
2024-09-13 09:36:27,686 DEBUG   HandlerThread:3385188 [system_info.py:_probe_git():135] Probing git
2024-09-13 09:36:27,688 DEBUG   HandlerThread:3385188 [system_info.py:_probe_git():143] Probing git done
2024-09-13 09:36:27,688 DEBUG   HandlerThread:3385188 [system_info.py:probe():198] Probing system done
2024-09-13 09:36:27,688 DEBUG   HandlerThread:3385188 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-119-generic-x86_64-with-glibc2.35', 'python': '3.11.8', 'heartbeatAt': '2024-09-13T13:36:27.685629', 'startedAt': '2024-09-13T13:36:27.380861', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/sankeerth/Gabriel/random/neural_calculator/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'git@github-gabe:GabrielWu2004/Neural_calculator.git', 'commit': 'abdd419562c9b20e43b8ecd4b0d52c12a5368bb6'}, 'email': 'gabrielwu2004@gmail.com', 'root': '/home/sankeerth/Gabriel/random/neural_calculator', 'host': 'embarc-gpu', 'username': 'sankeerth', 'executable': '/home/sankeerth/miniconda3/envs/livegs_sankeerth/bin/python', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3.635625000000001, 'min': 800.0, 'max': 4950.0}, 'cpu_freq_per_core': [{'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5400.0}, {'current': 3.4, 'min': 800.0, 'max': 5400.0}, {'current': 5.298, 'min': 800.0, 'max': 5400.0}, {'current': 3.4, 'min': 800.0, 'max': 5400.0}, {'current': 5.257, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}], 'disk': {'/': {'total': 3665.4150924682617, 'used': 2700.7620887756348}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 62.551273345947266}}
2024-09-13 09:36:27,688 INFO    HandlerThread:3385188 [system_monitor.py:probe():224] Finished collecting system info
2024-09-13 09:36:27,688 INFO    HandlerThread:3385188 [system_monitor.py:probe():227] Publishing system info
2024-09-13 09:36:27,688 DEBUG   HandlerThread:3385188 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-09-13 09:36:28,579 INFO    Thread-12 :3385188 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sankeerth/Gabriel/random/neural_calculator/wandb/run-20240913_093627-vfzgmqqa/files/conda-environment.yaml
2024-09-13 09:36:30,156 DEBUG   HandlerThread:3385188 [system_info.py:_save_conda():222] Saving conda packages done
