2024-09-12 09:46:10,541 INFO    StreamThr :2908006 [internal.py:wandb_internal():85] W&B internal server running at pid: 2908006, started at: 2024-09-12 09:46:10.540712
2024-09-12 09:46:10,541 DEBUG   HandlerThread:2908006 [handler.py:handle_request():158] handle_request: status
2024-09-12 09:46:10,542 INFO    WriterThread:2908006 [datastore.py:open_for_write():87] open: /home/sankeerth/Gabriel/random/neural_calculator/wandb/run-20240912_094610-cqvwyp18/run-cqvwyp18.wandb
2024-09-12 09:46:10,542 DEBUG   SenderThread:2908006 [sender.py:send():391] send: header
2024-09-12 09:46:10,543 DEBUG   SenderThread:2908006 [sender.py:send():391] send: run
2024-09-12 09:46:10,716 INFO    SenderThread:2908006 [dir_watcher.py:__init__():211] watching files in: /home/sankeerth/Gabriel/random/neural_calculator/wandb/run-20240912_094610-cqvwyp18/files
2024-09-12 09:46:10,716 INFO    SenderThread:2908006 [sender.py:_start_run_threads():1200] run started: cqvwyp18 with start time 1726148770.54051
2024-09-12 09:46:10,721 DEBUG   HandlerThread:2908006 [handler.py:handle_request():158] handle_request: run_start
2024-09-12 09:46:10,742 DEBUG   HandlerThread:2908006 [system_info.py:__init__():26] System info init
2024-09-12 09:46:10,742 DEBUG   HandlerThread:2908006 [system_info.py:__init__():41] System info init done
2024-09-12 09:46:10,742 INFO    HandlerThread:2908006 [system_monitor.py:start():194] Starting system monitor
2024-09-12 09:46:10,742 INFO    SystemMonitor:2908006 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-12 09:46:10,742 INFO    HandlerThread:2908006 [system_monitor.py:probe():214] Collecting system info
2024-09-12 09:46:10,742 INFO    SystemMonitor:2908006 [interfaces.py:start():188] Started cpu monitoring
2024-09-12 09:46:10,742 INFO    SystemMonitor:2908006 [interfaces.py:start():188] Started disk monitoring
2024-09-12 09:46:10,743 INFO    SystemMonitor:2908006 [interfaces.py:start():188] Started gpu monitoring
2024-09-12 09:46:10,743 INFO    SystemMonitor:2908006 [interfaces.py:start():188] Started memory monitoring
2024-09-12 09:46:10,743 INFO    SystemMonitor:2908006 [interfaces.py:start():188] Started network monitoring
2024-09-12 09:46:10,764 DEBUG   HandlerThread:2908006 [system_info.py:probe():152] Probing system
2024-09-12 09:46:10,765 DEBUG   HandlerThread:2908006 [system_info.py:_probe_git():137] Probing git
2024-09-12 09:46:10,767 DEBUG   HandlerThread:2908006 [system_info.py:_probe_git():145] Probing git done
2024-09-12 09:46:10,767 DEBUG   HandlerThread:2908006 [system_info.py:probe():200] Probing system done
