2024-09-12 15:48:18,467 INFO    StreamThr :3042298 [internal.py:wandb_internal():85] W&B internal server running at pid: 3042298, started at: 2024-09-12 15:48:18.466810
2024-09-12 15:48:18,468 DEBUG   HandlerThread:3042298 [handler.py:handle_request():158] handle_request: status
2024-09-12 15:48:18,468 INFO    WriterThread:3042298 [datastore.py:open_for_write():87] open: /home/sankeerth/Gabriel/random/neural_calculator/wandb/run-20240912_154818-6xkl45ll/run-6xkl45ll.wandb
2024-09-12 15:48:18,468 DEBUG   SenderThread:3042298 [sender.py:send():391] send: header
2024-09-12 15:48:18,469 DEBUG   SenderThread:3042298 [sender.py:send():391] send: run
2024-09-12 15:48:18,872 INFO    SenderThread:3042298 [dir_watcher.py:__init__():211] watching files in: /home/sankeerth/Gabriel/random/neural_calculator/wandb/run-20240912_154818-6xkl45ll/files
2024-09-12 15:48:18,872 INFO    SenderThread:3042298 [sender.py:_start_run_threads():1200] run started: 6xkl45ll with start time 1726170498.4667
2024-09-12 15:48:18,876 DEBUG   HandlerThread:3042298 [handler.py:handle_request():158] handle_request: run_start
2024-09-12 15:48:18,898 DEBUG   HandlerThread:3042298 [system_info.py:__init__():26] System info init
2024-09-12 15:48:18,898 DEBUG   HandlerThread:3042298 [system_info.py:__init__():41] System info init done
2024-09-12 15:48:18,898 INFO    HandlerThread:3042298 [system_monitor.py:start():194] Starting system monitor
2024-09-12 15:48:18,898 INFO    SystemMonitor:3042298 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-12 15:48:18,898 INFO    SystemMonitor:3042298 [interfaces.py:start():188] Started cpu monitoring
2024-09-12 15:48:18,898 INFO    HandlerThread:3042298 [system_monitor.py:probe():214] Collecting system info
2024-09-12 15:48:18,898 INFO    SystemMonitor:3042298 [interfaces.py:start():188] Started disk monitoring
2024-09-12 15:48:18,899 INFO    SystemMonitor:3042298 [interfaces.py:start():188] Started gpu monitoring
2024-09-12 15:48:18,899 INFO    SystemMonitor:3042298 [interfaces.py:start():188] Started memory monitoring
2024-09-12 15:48:18,899 INFO    SystemMonitor:3042298 [interfaces.py:start():188] Started network monitoring
2024-09-12 15:48:18,924 DEBUG   HandlerThread:3042298 [system_info.py:probe():152] Probing system
2024-09-12 15:48:18,925 DEBUG   HandlerThread:3042298 [system_info.py:_probe_git():137] Probing git
2024-09-12 15:48:18,926 DEBUG   HandlerThread:3042298 [system_info.py:_probe_git():145] Probing git done
2024-09-12 15:48:18,927 DEBUG   HandlerThread:3042298 [system_info.py:probe():200] Probing system done
